writer_id,writer_id
1783332,2020126
6732,1219692
3027,1219692
9144,1219692
23446,1219692
9777,20019
20019,24045
4566,20019
1277413,1277414
4757,1528718
20019,1528718
1528718,2454500
56323,1528718
16391,2454500
19292,204761
53925,53942
60585,1049925
3027,1049925
67054,1049925
12208,117642
2130,117642
117642,137427
108,11325
99096,133675
5602,133398
132857,133398
41039,1625019
12084,12085
55710,1226294
41039,1226294
56323,1226294
84414,210160
67758,210160
76245,210160
14,519
519,707
519,17698
519,608
519,16377
519,5602
519,67773
510,519
67773,77950
67773,77951
17698,67773
53684,67773
31,67773
6047,67773
1896,67773
56323,67773
19416,116779
150,134651
1892,134651
9147,68720
31,120615
30614,120615
17764,1070287
17764,1238222
1106693,1140238
98631,1106693
137467,1106693
1106693,1136502
12891,1213074
10828,1213074
1395183,1586350
11108,1479681
21721,1479681
11449,15217
11449,220303
11449,985161
1579739,1579740
98882,1322394
131459,1322394
11401,1322394
56781,57579
56781,936211
56781,239583
5741,56781
8654,52506
56855,56856
15557,2756266
150098,1629497
1629497,1963456
16391,2756266
7017,1963456
9888,227564
525,227564
19292,227564
227564,983909
227564,227565
4762,227564
56206,227564
1032,227564
117443,204037
2710,1100748
2034,4014
4014,14999
4014,31164
4014,4762
4014,55753
223,4385
223,58225
223,3556
223,11218
223,2228
223,819
223,1032
223,970088
223,1121
2464,11649
1896,2464
2464,36042
1892,2464
2464,16391
4581,35028
35028,56383
35028,142292
1241,35028
35028,144009
17698,35028
8780,35028
35028,54472
5470,35028
39387,929825
1886,39387
9147,2108378
56131,56132
138,72757
15112,72757
77075,1226277
56323,1226277
39657,1453748
1158,1453748
20173,56205
224,20173
20173,78012
8654,102445
525,8654
324,1317388
8654,219367
5010,8654
515,59670
13333,59670
488,59670
1221053,1411385
6730,1411385
102445,1498102
109402,1498102
488,6854
14386,2725479
14386,1390163
36589,97298
7166,1234970
67354,239574
1312905,1439074
11649,19850
17883,19850
564,19850
9281,22214
539,22214
19850,56856
21007,22214
3087,1160479
22214,77089
22214,51329
60949,77089
12219,77089
23659,71402
71402,83872
58225,71402
71402,1001113
32907,71402
71402,84075
16483,71402
5723,71402
57755,71402
54472,57755
54472,73289
54472,1023483
17439,930526
125505,930526
60966,60971
17087,1193965
65599,65600
52049,52051
12094,221607
123997,221607
12718,221607
33352,221607
51329,73421
4937,51329
2228,51329
4762,51329
51329,51996
1158,51329
145134,1616084
8685,56856
3027,56856
56323,1224760
2228,2261
39213,1178812
84617,1178812
974,4566
488,1464449
53925,55936
488,42226
224,1607016
11770,1607016
5602,1607016
7904,938835
16860,586998
7482,938835
880,586998
519,586998
68185,938835
5602,938835
16863,586998
3905,5216
12987,35796
12987,224610
12987,14414
12987,12991
62644,131413
16376,38023
38023,1213167
17835,21422
21422,47646
5281,1111717
1032,91452
122348,1232361
8193,69987
19292,59027
4937,59027
348,15730
348,3026
348,52443
348,11770
148085,1976054
1976040,1976054
450952,1183757
144232,450952
1776,4385
1776,10828
1776,20659
1776,5216
1776,68929
1776,30715
31,1776
1776,56857
1776,9147
488,1776
1776,10249
1776,2880
648,1776
1769,2425997
1056121,2425997
45405,2425997
45400,2425997
1976040,2425997
1032,2419
57327,57328
211845,2916061
115033,137427
4762,137427
488,137427
1121,137427
7476,45343
181751,1228311
14386,1222241
52694,1460021
16848,44810
5129,44810
44809,44810
2710,59231
52935,59231
1152,59231
679,1071
679,1892
1035,1522852
1158,1522852
16304,1522852
23659,88029
20387,88029
88029,1252934
54697,88029
85563,94471
24045,1085584
12920,17051
729,92887
1374713,1374715
1223048,1374715
12094,17022
5602,17022
10757,17022
55934,1340023
1179651,1726997
31839,1726997
40254,1691433
4760,150551
7395,583816
201,583816
14887,583816
583816,1276373
4429,1433089
41670,1433089
3556,1458611
14597,1458611
224,1458611
42,1458611
1191330,1458611
111518,1458611
1150,1458611
7727,958540
488,7727
31839,1238222
213001,1540069
152456,213001
37917,213001
105648,213001
213001,1136517
558929,1111715
9340,1621370
4385,1289604
76422,1289604
4429,1289604
16483,1289604
58403,1289604
291263,1289604
5602,1289604
3125,1289604
24,1289604
117642,1289604
1776,1289604
2127,1828555
228643,1186263
5953,2256923
1136517,2256923
155595,1532395
19041,1099399
19866,70221
835926,1077578
7018,47646
47646,211845
47646,53519
47646,47730
39657,47646
47646,1959734
47646,138175
16847,1329980
10828,1442069
3027,1442069
52443,1442069
1113116,1442069
77089,1442069
44735,1442069
510,515
510,2176
510,15009
510,26205
510,57646
8161,117443
2357,117443
1152,117443
679,208079
12718,1023483
212208,1023483
1023483,1252934
5470,15730
5470,19866
5470,55477
5470,21960
5470,73460
1303269,1861797
69122,1861797
113914,220303
113914,1659095
113914,1237905
23659,1223048
4937,1223048
32895,1223048
12890,2451598
5723,1212242
1461,3203270
2391251,3203270
707,26713
49555,91605
135862,1395183
9888,1137824
42,1137824
974,1276373
934281,2580328
81681,2580328
5741,165843
5741,105648
5741,936211
5741,239583
62644,149993
53519,149993
149993,938962
10757,42993
10757,1389816
1285174,1779319
226587,1779319
1415665,1779319
45400,1252934
1252934,1395183
525,1497967
212208,1452963
1452963,1978406
1121,1452963
47976,1215632
1121,7482
1121,2294
1121,73421
1121,2228
1121,2176
280,1121
1121,2293
1121,3125
4429,27710
6818,27710
224,27710
1152,232156
101045,232156
525,1624484
40863,54697
4937,54697
19274,54697
54697,92784
5281,5289
529184,529185
53577,1898482
9888,1702466
17496,1702466
38883,1702466
564,1421411
2283,1421411
880,1444045
455,1444045
1017624,1198607
115678,1198607
19292,46946
5010,21712
1243,5010
4762,5010
5010,994550
488,5010
1107296,2710094
1472747,2710094
1782117,2710094
111513,1107296
1107296,1224115
564,1107296
8780,1107296
1107296,1179651
1107296,1411697
1107296,1472747
1107296,1782117
55536,1782117
1782117,1976040
1782117,1976054
1472747,1782117
16853,1782117
19311,1472747
19292,95136
928625,1472747
2632,59258
1685025,1708936
1217212,1224760
56323,1217212
23659,110876
55710,110876
41091,110876
56383,1183917
1032,1183917
59117,213098
1300,105647
60949,105647
15009,105647
3905,105647
16863,938234
2228,16853
1158,16853
71082,98522
74655,98522
33192,98522
37917,98522
42,98522
82226,98522
98522,1423660
98522,558929
10959,98522
956,2671715
5655,1491592
5655,57646
15811,57646
2880,56953
9181,37426
17880,37426
98522,1650331
7932,44735
44735,91269
32907,44735
3634,44735
41088,44735
8447,44735
23446,44735
44735,646785
44735,62862
44735,57755
13520,44735
5140,44735
488,44735
