actor_id,actor_id
3061,6161
6161,17141
4513,6161
1733,6161
5010,6161
6161,6193
103,6161
6161,72466
6161,6162
6161,6949
2294,6161
204,6161
6161,12052
6159,6161
227,6161
4491,6161
4937,6161
113248,559358
6161,9137
6161,266350
6161,73421
517,6161
6161,20215
6161,9562
417,6161
2628,6161
2589,6161
6161,55983
1201,6161
6161,123476
6161,41694
6161,207800
1614,6161
6161,7487
961834,1489288
39189,83352
10859,1047649
114019,1047649
976,1047649
16855,1047649
6065,1047649
6383,1047649
57755,1047649
130565,1047649
1047649,1137823
58502,1047649
1982,2231
1982,16358
1982,2232
1982,26716
1158,1982
1233,1982
564,1982
1466,1982
1982,6355
2801,558517
483327,1343579
10592,1343579
159572,1343579
82702,1343579
227118,1343579
1043142,1343579
1030985,1343579
592001,1343579
129555,1343579
93104,1343579
591998,1343579
1268846,1343579
41087,59846
18352,59846
4587,59846
32,59846
6240,59846
8851,59846
59846,94424
59846,1107729
29383,59846
7401,9777
7401,9827
6719,7401
7401,69399
6941,7401
7401,52117
7401,57755
514,7401
7401,13663
7401,101013
39012,91369
2226,91369
6159,91369
4135,91369
488,91369
1895,91369
91369,1891568
21377,91369
24318,91369
91369,4040569
16757,91369
1894,3085
1894,15234
1894,72466
1894,41297
1894,19210
1894,12835
1894,8167
7166,19303
976,7166
7166,1217601
1062,7166
3896,7166
7166,65717
7166,22226
1100,7166
7166,17419
7166,21125
7166,31531
5168,7166
781,7166
7166,54645
7166,38406
7166,16483
2157,7166
3416,7166
1903,7166
1032,7166
31,7166
380,7166
2314,7166
7166,58507
7166,27104
7166,56159
1206,7166
1748,7166
7166,109708
7166,23679
7166,7796
7166,76245
7166,44127
1158,7166
4690,7166
7166,16376
13,7166
776,7166
7166,52139
1243,7166
514,7166
7166,141028
7166,150810
7166,948762
3026,7166
7166,77897
7166,130749
7166,69921
7166,15452
7166,120575
7166,1637021
10205,12898
12898,33663
4566,12898
6807,12898
12898,53286
1255,12898
20189,33654
10297,33654
33654,113460
11864,33654
33654,69597
13922,33654
33654,1306572
33654,1223878
5344,33654
10690,33654
33654,102979
7623,11357
4430,7623
879,7623
1903,7623
1269,7623
7623,11769
7623,10828
7623,19011
7623,1179651
7623,59291
7623,11770
7623,37710
7623,57581
108,7623
74748,78551
62,74748
62644,74748
74748,78892
23880,74748
74748,78553
74748,83522
64856,74748
10843,74748
74748,1072882
60949,74748
10862,74748
74748,74750
74748,91609
74748,83493
74748,81515
74748,83572
74748,82018
74748,113521
74748,89402
74748,81977
69127,74748
74748,78895
74748,82915
74748,1237570
5576,11084
11084,33829
11084,101542
7447,11084
500,11084
11084,100602
11084,27811
11084,51671
11084,67580
8447,11084
11084,21320
4738,11084
31136,1473345
131519,1473345
87192,221607
87192,100567
87192,994073
109,87192
8892,935049
8892,12207
8892,43775
8892,66586
8892,11370
1487,8892
8892,960479
8892,138986
8892,57669
8892,109438
2227,8892
8892,220048
8892,20158
8892,212208
8892,62053
8892,10400
8891,8892
8892,8894
8892,67274
8892,181455
8878,8892
8892,73959
1490,8892
8892,90802
8892,87026
8892,82497
8892,75634
8892,54424
8892,553509
8892,131024
8892,144593
8892,220845
8892,1236806
8892,57147
8892,94357
8892,66885
8892,1228266
8892,117090
8892,77765
192,935049
932503,935049
117727,935049
37995,935049
12407,935049
2222,935049
216674,935049
20158,935049
24516,935049
88903,935049
8183,935049
935049,964843
71531,935049
18298,935049
52969,935049
3033,935049
935049,1515537
71425,935049
53975,237045
35780,237045
237045,1546398
35736,237045
85883,237045
85883,117727
85883,1120760
85883,1812314
85883,550165
85883,1034470
23446,85883
70689,85883
151043,569165
543530,569165
135352,569165
15111,569165
56446,569165
77763,569165
90031,569165
57342,569165
105656,569165
569165,569166
3968,51988
41088,51988
51988,1056233
51988,122474
2372,56365
287,56365
938,56365
56365,76070
10297,56365
2461,56365
56365,91606
56365,83002
10828,56365
56365,200043
11057,56365
56365,1683427
23459,40477
17051,40477
19537,40477
15757,40477
1772,40477
40477,117642
40477,92574
40477,85825
3497,40477
115974,1465562
115974,222121
23659,115974
54834,115974
83872,115974
51990,115974
87822,115974
115974,1234213
111678,115974
12929,115974
115974,124723
25837,115974
115974,210050
115974,1893099
2372,33663
2372,2713
1037,2372
2372,1318650
2372,57340
2372,10828
2372,94797
2372,59839
2372,3027
2372,13680
4496,14721
50,4496
4496,56159
4496,66221
4496,57906
4496,16165
921,4496
4496,18326
4496,174838
4496,1264366
4496,66776
4496,56158
4496,65348
4496,163555
1490,4496
4496,1304153
3380,4496
4496,1218615
66555,78320
33663,66555
5724,66555
781,66555
25541,66555
5916,66555
66555,1903328
28238,66555
65923,66555
14670,66555
15903,66555
38026,49824
10859,38026
27563,38026
290,38026
7447,38026
31,38026
5958,38026
38026,82885
7132,38026
11626,38026
9994,38026
38026,62064
9137,38026
17882,38026
1255,38026
38026,937681
38026,60545
27011,38026
38026,149089
38026,570930
25654,38026
38026,1125447
38026,543193
38026,143205
10592,82639
3556,82639
2299,66442
2440,66442
66442,72855
21662,66442
34847,76242
76242,82639
66442,76242
25503,76242
19303,76242
76242,142289
76242,78064
76242,564035
15737,76242
76242,174760
76242,884406
26071,76242
76242,1637021
34847,54697
17487,34847
335,34847
34847,57219
17051,34847
8944,34847
34847,55089
3036,34847
85,34847
34847,60072
1281,34847
21315,34847
34847,58224
34847,232006
1204,34847
9828,34847
34847,934289
34847,74428
4491,34847
34847,60255
34847,1603053
34847,128206
5140,34847
34847,1337227
34847,1610940
28639,73525
34847,73525
73525,76242
73525,82639
66442,73525
10912,73525
1711,73525
73462,73525
9013,73525
6450,73525
53916,73525
9030,73525
26076,73525
73525,205725
34715,73525
18025,73525
2957,3894
2957,56890
1892,2957
2109,2957
1276,2957
1461,2957
2957,5469
2957,3141
2957,74070
2957,11866
2957,7482
2957,5577
2957,1386799
77068,1254635
1224484,1254635
162371,1465562
1213125,1465562
45827,232501
1487,232501
49265,232501
232501,994073
10990,232501
34502,232501
85138,232501
130565,232501
232501,969218
10557,232501
227035,232501
232501,1766047
25503,34847
25503,66442
515,25503
3266,25503
13242,25503
516,25503
7904,25503
25503,1508927
3896,25503
12074,25503
21136,25503
7056,25503
3974,25503
8975,25503
2130,25503
1204,25503
5064,25503
25503,60129
11678,25503
7090,25503
25503,52154
6194,25503
15737,25503
3051,25503
10400,25503
25503,85138
1164,25503
5699,25503
5367,25503
32,25503
25503,40389
351,25503
25503,102445
3291,25503
21377,25503
16294,25503
25503,1173984
3026,25503
12079,25503
6449,25503
13593,25503
25503,4018554
18308,25503
25503,1419065
25503,1391986
25503,58272
25503,204484
932967,1606394
938972,1606394
17052,1606394
31,1606394
55536,1606394
5281,1606394
1606394,1704641
586998,1606394
135651,1606394
225931,1606394
1117313,1606394
1023139,1606394
1224484,1606394
80757,1606394
4587,1606394
1129464,1606394
484359,1606394
59153,1606394
1257205,1606394
1459,1606394
15897,54718
1230,19303
62,19303
19274,19303
19303,56903
880,19303
19303,585015
882,19303
1892,19303
9278,19303
85,19303
4566,19303
6832,19303
19303,576173
19303,57893
16484,19303
16866,19303
11702,19303
1748,19303
5281,19303
19302,19303
5916,19303
2536,19303
19303,85756
4429,19303
19303,20580
9281,19303
19303,1459885
368,19303
7624,19303
510,19303
3805,19303
19303,54812
138,19303
14414,19303
19303,112588
564,19303
19303,60286
19303,23658
19303,115218
19303,41694
3033,19303
19303,59839
15903,19303
19303,23630
19303,20503
19303,74339
17883,19303
19303,1187909
175829,1223173
82103,1223173
2838,1223173
1223173,1332680
80661,1223173
1028899,1223173
1223173,1225104
128206,1223173
1223173,1956097
16391,1223173
1223173,1300711
55084,55086
11617,55086
11288,55086
55086,96625
55086,85825
38225,55086
53397,55086
2283,55086
4495,124644
1245,124644
77897,124644
28633,38673
17697,28633
21134,28633
28633,55089
28633,144009
21625,28633
2226,28633
1462,28633
7908,28633
28633,166995
1204,28633
5342,28633
4764,28633
4135,28633
2283,28633
3810,28633
10828,28633
28633,1891568
1243,28633
16860,28633
28633,130030
3026,28633
190,28633
24318,28633
28633,37618
28633,36602
17825,28633
17883,28633
28633,73499
326,1588210
214839,1588210
4246,1588210
1588210,1700666
1700666,1746322
1466820,1700666
1486477,1700666
1428021,1700666
1700666,2016097
1588028,1700666
966179,1700666
1700666,2158313
1700666,2010103
1700666,1746324
1177552,1700666
1209774,1700666
1700666,2147564
1263266,1700666
1515874,1700666
1700666,2317012
1700666,2060718
1700666,3632356
1177550,1700666
1700666,2053899
1700666,2010042
1700666,2219799
1700666,2791164
1700666,2010302
1700666,3047565
326,934
326,976
326,2295
326,529
326,21416
326,328
326,39012
326,3896
326,6885
326,30614
326,879
326,7447
326,9789
326,1225560
326,2232
326,72129
326,3392
326,16483
326,29222
326,380
326,1229
326,118545
326,59315
326,52605
326,1205
326,12208
326,20132
326,4135
326,36169
326,10017
326,510
326,3805
326,2628
326,16379
326,738
326,52023
326,1887324
326,514
325,326
326,41694
326,1215477
326,70177
326,8246
326,20929
326,4040569
326,2769
13022,304282
43775,304282
10437,304282
94622,304282
53926,304282
21596,304282
15050,304282
9248,304282
2053,113563
84497,113563
17039,113563
21593,113563
1166,113563
11477,113563
18269,113563
16391,113563
19303,21721
6952,21721
21721,33663
21721,116341
2879,21721
15110,21721
19013,21721
21721,60278
21721,223820
10742,21721
21721,56128
21721,58098
21721,1637021
13240,36669
62,36669
23459,36669
5293,36669
5472,36669
8784,36669
116,36669
85,36669
2876,36669
4687,36669
8167,36669
3084,36669
1160,36669
517,36669
36669,1033252
36669,70904
5655,36669
36669,116805
36669,75073
7482,36669
11856,36669
23709,36669
1271,3129
1271,3092
1271,1254583
1271,51329
287,1271
454,1271
516,1271
1062,1271
1271,17244
1271,4173
1271,5472
1271,1892
1271,4726
1271,4430
1271,1276
1271,1532
1271,1461
1271,2232
1271,10127
1271,3392
1271,17764
1271,22970
1271,71070
1271,2453
1271,1016168
1269,1271
380,1271
1271,6856
1204,1271
1271,6352
1205,1271
1271,16866
1271,2975
1271,4483
1271,11850
1271,1902
884,1271
1271,38225
1271,14730
1158,1271
1271,4690
1150,1271
517,1271
1271,3234
1271,4691
1271,16935
1271,5344
1271,1776
738,1271
190,1271
1271,25654
1271,52783
1271,3265
1271,77301
1271,1884
1271,33181
1271,94759
17521,52890
131,52890
52890,58430
85,52890
28847,52890
18041,52890
6949,52890
15555,52890
12052,52890
52890,144289
23458,52890
937,52890
52890,1218303
52890,1223630
18022,52890
16938,52890
52890,216425
1137,69122
23459,69122
6384,69122
8654,69122
5472,69122
2888,69122
1100,69122
12833,69122
85,69122
21593,69122
1327,69122
518,69122
12073,69122
8293,69122
212,69122
35,69122
49265,69122
6065,69122
29222,69122
139,69122
2876,69122
16756,69122
2178,69122
3223,69122
5216,69122
67773,69122
5602,69122
12640,69122
19292,69122
4512,69122
69122,1224484
69122,70518
227,69122
15277,69122
69122,77069
1121,69122
776,69122
3034,69122
6473,69122
12763,69122
514,69122
45042,69122
62092,69122
21345,69122
69122,234120
59839,69122
69122,4204469
47775,69122
59192,77073
59192,67599
19292,59192
1118,13333
1118,10978
7465,19492
7465,9657
2296,7465
1204,7465
5064,7465
2136,7465
7465,80591
4724,7465
19492,109740
109740,985119
19159,109740
59690,109740
6181,59201
677,43202
6065,43202
192,3092
1533,3092
1230,3092
3092,73931
3,3092
3092,57219
3092,16855
3092,9642
3092,18328
3092,10205
3092,53714
882,3092
519,3092
3092,15758
2039,3092
3092,3897
3092,54693
3092,14406
3092,3392
2453,3092
3092,6193
380,3092
3092,12021
3092,8945
3092,5064
3092,6352
3092,9780
3092,16856
3092,11850
3092,58094
3092,3661
3092,5216
1241,3092
3092,7868
3092,67773
1902,3092
3092,53926
3092,3141
3092,3926
3092,27105
3092,5606
3092,4687
3092,51298
1158,3092
368,3092
3092,5344
1243,3092
3092,50807
1776,3092
3092,4431
514,3092
3092,932497
3092,150810
3092,4800
3026,3092
3092,41694
3092,77158
3092,6449
3092,3032482
3092,18892
3092,70013
3092,933073
3092,162751
3092,4280034
19152,38024
8289,38024
38024,97186
2222,38024
16940,38024
38024,56871
4726,38024
520,38024
11870,38024
9789,38024
1979,38024
38024,87025
350,38024
8436,38024
5342,38024
2154,38024
17114,38024
8447,38024
21343,38024
19013,38024
38024,2662043
38024,1596650
38024,115679
38024,2908628
38024,68890
38024,1308445
22109,38024
16391,38024
38024,1514539
8780,38024
192,5292
192,2299
192,123997
62,192
192,287
192,3131
192,6384
192,448
192,2047
192,3293
192,4173
192,102786
192,39517
192,10205
192,9777
192,880
192,12074
192,216674
192,2176
192,55636
192,8212
192,3627
192,5694
192,2224
192,1892
192,3036
192,2231
192,1907
192,938
192,4495
192,2282
192,15852
192,8767
192,6832
192,707
192,2232
192,116341
192,500
192,4756
192,17141
192,3392
192,15735
192,2296
192,26162
192,2453
192,87485
192,10297
192,1903
31,192
192,89300
192,1269
192,1103687
192,380
192,8945
192,5530
192,6383
192,504
192,3895
192,5342
192,2178
192,4483
192,1245
192,83786
192,6949
192,3905
192,227
192,8891
192,4491
192,9137
192,4135
192,2283
192,3910
192,206
192,4690
192,488
140,192
192,4027
192,52139
192,1336
192,166658
192,14343
192,89597
192,514
192,18292
192,7467
192,3026
192,41694
192,16897
190,192
192,525
192,11857
192,123097
192,13299
192,3027
192,16513
1894,114843
192,114843
3092,114843
75131,114843
74090,114843
110425,114843
33192,114843
9880,114843
114843,133212
30084,114843
488,114843
389,114843
1892,6079
287,1186840
6885,1186840
520,1186840
3392,1186840
21657,1186840
19159,1186840
887,1186840
25703,1186840
175826,1186840
3026,1186840
1186840,1218228
53761,57136
1160,57136
2224,1654126
3141,1654126
42262,1654126
129193,1654126
515,1533
1533,6065
1533,1392137
1533,1008554
1533,3291
1524,1533
1533,1884
1533,931162
5293,18992
2231,18992
1032,18992
380,18992
3037,18992
2165,18992
10215,18992
18992,221809
18992,23678
1776,18992
4800,18992
2880,18992
11478,18992
17051,107722
5293,107722
9642,107722
53714,107722
3061,107722
1640,107722
107722,558267
107722,1500279
1233,107722
74131,74136
74131,102429
4173,128346
2963,17881
17881,206759
205,17881
1532,17881
10594,17881
17881,1240288
3094,17881
11664,17881
17881,1714579
5655,17881
1776,17881
17242,17881
1769,17881
17881,2981369
41091,94476
1813,94476
14892,94476
94476,586796
15425,94476
23678,94476
16294,94476
17401,19303
2222,17401
17401,935103
17401,41039
4135,17401
17401,121566
17401,17403
17401,156342
17401,1652985
17401,1637021
3019,6168
2395,3019
2231,3019
3019,5309
3019,68812
3019,9640
3019,6587
350,3019
3019,10401
3019,38225
3019,6979
3019,73210
3019,53647
3019,13950
3019,148609
3019,59208
3019,1833809
3019,1094667
57492,1243825
4743,15033
4743,59263
5292,53176
24,53176
488,53176
776,53176
37995,73931
37995,1868672
37995,38405
4173,37995
37995,102786
33663,37995
4090,37995
29369,37995
2879,37995
19189,37995
15110,37995
6450,37995
37995,46423
13567,37995
37995,1229159
37995,4040569
37995,39608
20928,37995
585,1062
585,12207
585,1749
585,4430
585,16483
585,8436
585,5049
585,1160
585,9207
585,13565
585,10491
585,1924
62,21028
11108,21028
1749,21028
21028,46593
21028,72129
4600,21028
10127,21028
21028,37917
3416,21028
12111,21028
1038,21028
2171,21028
12640,21028
3905,21028
1754,21028
4429,21028
10828,21028
1035,21028
11091,21028
21028,55469
14692,21028
5587,21028
11151,21028
21028,27846
78551,78892
78551,78811
78551,78553
78551,1004584
78551,89328
78551,227812
74750,78551
78551,80757
78551,140152
78551,83493
51576,78551
78551,3838690
78551,83572
65605,78551
78551,89402
78551,1052853
78551,78552
78551,83513
976,932503
9642,932503
19767,932503
55536,932503
38225,932503
35793,932503
69709,932503
928578,932503
932503,1576058
116805,932503
52763,117727
35793,117727
87773,117727
85603,117727
117727,142626
85470,117727
117727,993640
45730,117727
85047,117727
117727,1605786
117727,1179460
72118,117727
35776,117727
35782,117727
108916,1030261
30614,1030261
524,1030261
3810,1030261
1957,1030261
132542,1030261
1892,12407
1229,12407
6593,12407
17697,52442
19274,52442
1372,52442
52442,55085
15760,52442
14892,52442
41039,52442
27578,52442
525,52442
52442,64141
147,8949
147,12519
147,3284
147,1672164
147,223331
147,1269
147,1037
147,159572
147,82702
147,6949
147,23799
147,884
147,8891
147,38225
141,147
147,1089873
147,2628
138,147
147,150810
147,41694
11370,1231005
66896,1231005
26162,1231005
5958,1231005
34202,1231005
138,1231005
1213399,1231005
2192,5470
2192,52154
2192,1224484
2192,15110
2192,15277
2192,229263
2192,4275
738,2192
2192,2406
2192,5077
2192,62531
2192,937034
2192,4204469
2192,2801
2192,233491
2192,10491
2192,10670
2192,13680
9779,985259
134,985259
52037,985259
985259,1098962
2535,985259
124501,985259
209674,985259
40276,985259
192,7036
7036,8978
7036,15735
24,7036
521,7036
7036,9994
7036,12214
7036,11649
7036,156780
7036,23959
7036,149089
47098,94381
10215,94381
10592,94381
10593,94381
2395,8924
8924,15730
3896,8924
8924,10205
8924,16940
3968,8924
1100,8924
85,8924
8924,30614
205,8924
1327,8924
290,8924
518,8924
8924,17419
8924,11477
7056,8924
1461,8924
8924,10959
3392,8924
2228,8924
6941,8924
8924,29528
8924,9824
8924,8945
8924,36208
8924,73988
8924,14639
8924,29369
8924,41292
8924,27765
6159,8924
1152,8924
110,8924
206,8924
8924,36662
8858,8924
201,8924
8924,9032
3359,8924
3556,8924
8924,4018554
515,932967
3,515
515,5293
515,102786
515,30083
515,12074
515,16940
515,33663
515,216674
515,9827
515,27563
515,519
515,2387
515,30613
515,60561
515,54693
134,515
515,116341
515,9273
515,52849
515,4756
515,37917
515,87722
515,22970
515,2157
515,18973
515,6941
515,2227
515,3125
515,1229
515,8945
515,5064
515,6352
515,5342
515,20508
515,28248
515,15563
515,1122224
515,6949
515,10401
515,6159
515,10400
515,176027
515,3497
515,4135
515,41247
515,39995
515,1158
515,4690
515,2517
515,16851
515,21030
515,39187
515,4691
515,17495
515,11390
515,3087
515,93084
515,24657
515,3380
190,515
515,20019
515,1450262
515,85930
515,1658802
116088,1223438
24045,1223438
1034681,1223438
28638,1223438
2299,3894
2299,102786
880,2299
139,2299
2299,2314
2299,11492
2299,27855
2299,16935
2299,60017
2299,1395182
2299,484359
2299,11091
