director_id,director_id
1518,4757
1518,17178
3061,58048
569,58048
24,64295
19975,64295
4491,58048
64295,94471
1896,58048
64295,983909
110,1002601
5281,1214641
19304,173847
39,2080526
173667,1170655
110,71797
110,6159
110,37917
110,5216
110,2636
108,110
110,2228
110,2690
110,10757
24208,1708739
929825,2379700
5281,2379700
24208,76242
24208,33315
24208,30365
1333,24208
4610,24208
95101,130253
1038,95101
23532,95101
10828,95101
4491,95101
52849,95101
9994,95101
2535,6046
2535,9777
138,2535
2535,37932
2535,16644
1152,2535
2535,64856
2535,97618
52605,1907753
7399,52605
32799,1653067
1462,1653067
543261,1653067
210355,1653067
1653067,3283464
42993,64471
679,64471
1884,1074867
38673,1074867
38673,61363
5306,38673
32799,3283464
1527515,3283464
1462,3283464
543261,3283464
210355,3283464
1032,31775
21394,31775
10491,31775
7270,31775
31,58292
3087,58292
21027,128639
11770,21027
2461,21027
679,1071
679,1413704
5953,2413451
5281,2413451
16378,1847741
111801,1847741
1782078,2421500
108246,1248203
4784,63713
1776,63713
137427,2421500
5655,2421500
21183,2421500
7467,2421500
5602,2421500
6159,2717262
729,92887
55710,99410
14405,78500
1365760,1365761
1707,3097969
6046,17178
17178,90591
15217,17178
17178,58689
17178,59521
17178,54040
17178,125032
17178,57755
2128,17178
17178,27578
5010,17178
5342,17178
1333,39516
39516,1413704
2303,39516
39516,114334
39516,1215399
934,39516
5602,17022
10757,17022
1243,1513187
138,1513187
54507,1215038
5281,1140231
206919,1140231
55934,1340023
218948,1622867
5140,116436
59231,1319442
1032,74159
2632,74159
206919,1123507
206919,1048474
32,137427
32,7499
31,32
32,2228
32,30614
313,1032
39,313
313,18533
313,7482
313,5281
313,4429
313,16378
313,102109
201,313
313,16294
313,4566
313,22020
1146,1214518
28839,1214518
18023,2598913
202,1579
525,1579
1579,8688
1579,17697
1461,1579
1579,51521
1152,1579
1579,67273
1579,38673
488,7727
7727,8858
7727,958540
7727,10491
3556,1458611
1150,1458611
1458611,2766240
224,1458611
14597,1458611
42,1458611
2636,1458611
16938,22383
22383,84981
5917,22383
7482,22383
7879,22383
22383,56851
22383,83762
22383,108952
138,22383
6361,22383
22383,24657
9915,22383
22383,105866
22383,98538
22383,40644
22383,1437094
17046,22383
22383,1299642
22383,29226
4634,22383
1233,51533
92784,1571407
1243,1214840
1056739,1214840
16294,2475611
115309,2399109
24,1289604
4385,1289604
76422,1289604
4429,1289604
16483,1289604
291263,1289604
6384,1289604
17141,1289604
3125,1289604
117642,1289604
1776,1289604
5602,1289604
228643,1186263
24045,1823051
19274,1823051
72208,1136517
172993,1138163
54645,1485823
19866,70221
15254,70221
2055,4135
2055,39012
2055,2228
1776,2055
835926,1077578
4499,69360
69360,69361
6159,57646
5655,57646
15811,57646
5934,55934
5934,55941
10828,1442069
77089,1442069
52443,1442069
1113116,1442069
44735,1442069
679,208079
5470,19866
5306,5470
5469,5470
2636,5470
5470,73460
5470,21960
16847,588663
5281,1400880
138,1400880
1020767,1400880
86626,109708
109708,967330
41039,109708
4720,1223048
9788,51679
9788,51866
9788,92784
893,9788
9788,1059578
1081077,1715291
49555,91605
880,15556
525,15556
15556,33192
15556,1096867
146681,1301006
98103,1277345
1957,1277345
26076,1277345
934281,2580328
55257,2580328
3061,21677
21677,56710
17835,21677
21677,57630
4757,21677
21677,84739
17510,21677
21677,182327
12073,21677
17051,1377292
5470,21677
15556,21677
19274,1377292
21677,35013
54734,1377292
149993,938962
149993,206919
1285174,1779319
1415665,1779319
1071,20028
10757,42993
10757,1173102
10757,1389816
218948,1252934
45400,1252934
1252934,1395183
212208,1452963
1452963,1978406
40863,54697
54697,92784
19274,54697
525,1497967
5342,1436976
35736,930926
65452,176484
93911,176484
4491,50949
2726060,2726061
1210557,1221053
10828,1210557
16378,1210557
4955,1210557
11218,1210557
4757,1210557
182327,1210557
101045,232156
1152,232156
22686,44644
11181,136505
22686,39298
1128,22686
525,1624484
4808,22686
679,22686
1624484,2766240
79082,1224454
79082,113373
52934,79082
19274,79082
54734,79082
1192893,2807991
71797,550045
11701,550045
4135,550045
22020,550045
97579,1405665
126620,1405665
5281,5289
3776,107766
4429,107766
5655,107766
113901,204553
113901,1719706
564,1421411
2283,1421411
10757,1644564
488,5010
5010,60045
1243,5010
5010,58448
5010,21712
4600,5010
5010,15852
5010,54590
4762,5010
1782117,2710094
150,1020767
56322,1020767
80591,1020767
2675,63099
54614,63099
45419,63099
62157,63099
63099,928915
2150,63099
63099,231199
63099,126714
1685025,1708936
518,57090
70575,1018722
1018722,1230202
15557,80675
9281,80675
57270,80675
4027,80675
80675,1454884
80675,92694
11091,80675
80675,1299642
19311,80675
80672,80675
80675,111736
69416,80675
60949,105647
7036,105647
3905,105647
71082,98522
74655,98522
1884,98522
8246,98522
33192,98522
37917,98522
82226,98522
98522,1423660
98522,558929
38673,98522
5655,1491592
20019,35013
5292,35013
1461,35013
488,44735
44735,646785
44735,57755
13520,44735
5140,44735
488,5342
3556,5342
4135,5342
5342,5345
1158,5342
8676,1308363
76325,1308363
11887,1308363
