id,title,release_date,budget,revenue,vote_average,vote_count,popularity,genres,keywords
228933,Drones,2013-10-18,0,0,4.5,29,3.721,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5907, 18133, 185454, 221719, 221720, 221721, 221722]"
76820,Drunkboat,2010-10-08,0,0,5.1,14,1.547,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
399131,Dude,2018-04-20,0,0,5.519,735,12.448,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 5248, 18005, 187056]"
296503,Dude Bro Party Massacre III,2015-06-13,0,0,5.785,79,7.954,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14546, 157632, 170209]"
420260,The Drowning,2016-10-08,0,0,4.5,118,10.523,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 818, 11336, 162944, 187056]"
44998,The Dry Land,2010-07-30,0,12000,5.8,5,1.655,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[179431]
278863,Duet,2014-06-26,0,0,7.3,24,1.613,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",[]
252295,Duke,2013-06-02,550,0,3.7,3,1.96,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7002, 12670, 15167, 193551]"
100042,Dumb and Dumber To,2014-11-12,40000000,169837010,5.557,2987,45.865,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6054, 7312, 9663, 167541]"
372979,Dying Laughing,2017-02-24,0,0,6.3,18,2.75,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[276162]
313705,Dying to Know: Ram Dass & Timothy Leary,2016-08-26,0,0,6.6,7,1.306,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
297596,Dying of the Light,2014-12-04,15000000,0,4.662,296,15.231,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[591, 5265, 4948, 13015]"
119030,Dying to Do Letterman,2011-03-04,0,0,6.0,1,1.123,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[10163]
110827,Earth Made of Glass,2011-04-06,0,0,4.5,1,0.881,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[971, 162717, 162718, 187056]"
238603,Earth to Echo,2014-06-14,13000000,45300000,5.9,552,15.834,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[9951, 163053]"
716145,The Eastern Front,2020-06-24,0,0,6.7,57,6.07,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",[]
87499,The East,2013-05-31,6500000,2401510,6.548,722,15.406,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3271, 9826, 41501, 156388]"
37735,Easy A,2010-09-16,8000000,75026327,6.812,6600,35.056,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 1415, 2251, 11254, 10683, 11870, 10873, 11322, 33910, 155722, 160097, 179431, 187614, 189868, 193400, 215200, 245045, 296608]"
423435,Eating You Alive,2016-12-02,0,0,7.0,15,2.092,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
373479,Eat That Question: Frank Zappa in His Own Words,2016-05-03,0,0,7.7,20,5.303,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[4048, 2570, 11700]"
272414,Echo Park,2014-10-23,0,0,6.167,12,1.602,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
379832,Eddie: Strongman,2015-08-08,0,0,6.846,13,0.802,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
96599,Eden,2012-03-11,0,0,6.7,198,18.411,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11426, 6019, 2831, 13059, 187056, 231519]"
360339,Eden,2014-11-19,2300000,0,5.175,57,6.595,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2041, 3800, 10349, 13042, 14541]"
460064,Edie,2018-05-25,0,0,6.32,61,8.156,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
114155,Effie Gray,2014-03-08,0,0,5.895,176,11.889,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4183, 5565, 9673, 179083]"
456330,Eighteam,2014-10-14,0,0,7.0,2,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13042, 254329]"
420478,Einstein's God Model,2016-08-19,0,0,5.375,24,3.711,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6155, 2723, 8012, 12660, 190287, 217034]"
623714,EIDETIC,2016-12-16,0,0,5.0,1,0.6,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
547590,El Chicano,2019-05-03,0,1370000,6.613,71,12.624,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
174319,Elaine Stritch: Shoot Me,2013-04-09,0,0,7.5,26,1.715,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
259138,Electric Slide,2014-04-22,3000000,0,4.955,33,9.453,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[5565]
89237,Electrick Children,2012-07-11,0,0,6.357,115,9.138,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10809, 156597, 187056]"
56441,The Elephant in the Living Room,2010-02-11,0,0,6.5,15,1.525,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10532, 9896, 14632, 166478, 166479]"
481261,The Eleven O'Clock,2016-09-06,0,0,7.2,29,2.703,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
143569,Elf-Man,2012-11-15,0,0,3.3,18,5.165,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[207317]
56929,Elle: A Modern Cinderella Tale,2010-04-26,250000,0,5.1,75,12.385,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]",[]
535358,Ellen DeGeneres: Relatable,2018-12-18,0,0,6.4,156,6.079,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[9716]
361671,Ellis,2015-10-04,0,0,6.652,66,5.395,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14893, 198782, 263548]"
557411,Emanuel,2019-06-17,0,0,6.9,7,0.891,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
358644,Embers,2015-09-18,0,0,5.598,66,5.968,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4458, 11469, 17995, 187056]"
401441,Embrace,2016-08-04,0,0,6.6,36,4.192,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[179044]
354388,No Home Movie,2016-02-24,0,0,6.6,28,2.087,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
402362,EMO the Musical,2016-08-12,0,0,6.034,74,4.751,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",[4344]
169209,Empire State,2013-09-03,11000000,3639345,5.359,636,32.971,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10051, 159660]"
191094,The Employer,2013-06-07,0,0,4.3,35,5.915,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
529483,Encounter,2018-12-09,0,0,4.06,58,7.557,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
510258,End Game,2018-01-21,0,0,7.045,68,8.401,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1567, 1279, 263548]"
411632,End of a Gun,2016-09-23,7500000,0,4.793,70,11.207,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[779, 41180, 155608, 167580]"
275301,Endings,2010-11-11,0,0,8.5,2,1.176,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
376651,Endgame,2015-09-25,0,0,5.9,8,3.563,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[316, 5565, 9672, 12969, 187056, 193319, 228448]"
209263,Enough Said,2013-09-18,0,25288872,6.724,782,13.528,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[970, 4543, 4501, 13043, 14534, 15160, 18053, 187056, 209022]"
456022,Entanglement,2018-02-19,0,0,5.333,21,2.544,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 9673]"
371561,Entity,2014-06-28,0,0,4.4,5,0.6,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
131887,Entity,2012-10-24,0,0,4.7,35,4.018,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
198167,Ephraim's Rescue,2013-05-31,0,0,5.708,12,3.8,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[6150, 5303, 11107, 10062, 9672, 10807, 156166, 198433, 207928, 220890, 240237, 269435]"
301875,Equals,2015-07-15,16000000,2084628,6.1,1313,17.479,"[1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2964, 3679, 1675, 3469, 9673, 207419, 211269]"
492378,"Eric, Ernie and Me",2017-12-29,0,0,8.0,2,1.259,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",[]
85646,Entrance,2012-05-18,0,0,4.0,13,0.846,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
443547,Erasing  Eden,2016-10-15,0,0,4.4,5,1.166,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10392, 13027, 33738, 187056, 187295, 215165, 220969, 233097]"
515087,Esau,2019-11-04,0,0,5.333,4,1.919,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
68179,Escape from Planet Earth,2013-02-14,40000000,74597643,5.7,709,20.914,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[10084, 1612, 10685, 9951, 13194, 14626]"
475007,The Escape,2018-04-25,0,0,5.492,65,8.513,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
158752,Escape from Tomorrow,2013-10-11,0,0,4.807,207,9.245,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",[]
129399,Eternity,2013-01-01,0,0,4.4,10,3.231,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[4563, 2658, 9826, 12354, 18133, 193110]"
48243,Essential Killing,2010-09-06,3654073,0,5.767,141,9.689,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[7955, 229136]"
84193,Ethel,2012-01-20,0,0,6.9,11,1.421,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
46734,Eva,2010-08-01,3383700,0,6.278,8,1.785,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
294861,An Evergreen Christmas,2014-11-04,2000000,0,5.4,10,3.195,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[5570, 5683, 10201, 155808]"
276500,The Ever After,2015-02-13,0,0,6.1,15,1.415,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6038, 12670, 13094, 15479, 33494]"
200155,Evergreen: The Road to Legalization in Washington,2013-06-06,270000,0,6.0,1,0.619,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
382142,Everybody's Business,2013-12-05,846820,515150,4.0,2,2.876,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5483, 10960, 179430, 283709]"
258284,Every Secret Thing,2014-04-20,0,103536,6.123,313,16.652,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[818, 1930, 1468, 2672, 156948, 187056]"
45077,Every Day,2010-01-14,0,18000,5.1,84,8.918,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10266, 14522, 14590]"
356325,Everything Is Copy,2015-09-29,0,0,7.538,26,9.444,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
265238,Everything We Loved,2014-01-05,172835,0,7.0,1,1.4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
75853,Everywhere And Nowhere,2011-05-06,0,0,4.5,6,1.574,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
97649,The Legend of Harrow Woods,2008-02-12,0,0,1.25,2,0.652,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
92395,Evidence,2011-02-28,0,0,5.139,115,5.962,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[163053]
358994,Ex With Benefits,2015-09-02,0,0,6.0,4,2.129,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[6895]
134132,Excuse Me for Living,2012-10-12,0,0,4.7,13,3.592,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
323369,Excess Flesh,2015-03-13,0,0,3.9,30,4.591,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
832504,The Exigency,2019-12-14,50000,0,7.3,3,0.781,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",[]
69884,Exit 33,2011-01-01,0,0,4.25,4,1.833,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
538715,Exit Plan,2019-11-21,0,3955,6.013,78,11.819,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
680653,"Exorcism at 60,000 Feet",2019-08-09,0,0,5.929,14,3.237,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
381325,The Exorcism of Anna Ecklund,2016-03-07,0,0,3.599,86,17.629,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2626, 10093]"
62505,Expecting Mary,2010-11-12,0,0,5.5,6,1.724,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[207317]
283105,Expecting Amish,2014-07-19,0,0,6.5,28,7.358,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[8447, 190174]"
305932,Expelled,2014-12-12,0,0,5.827,439,8.812,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 193532]"
338676,Extinction,2015-08-07,7000000,2350695,6.19,612,20.318,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1852, 12377, 186565]"
47088,The Extra Man,2010-08-01,7000000,453079,5.779,86,9.705,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
326425,Extraction,2015-12-18,0,16775,4.554,351,18.611,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1930, 13015, 212801, 222529]"
259099,The Extraordinary Tale of the Times Table,2014-07-25,0,0,5.2,10,1.764,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
271826,An Eye for Beauty,2014-05-15,0,40000,3.394,80,10.254,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1326, 34094]"
393443,Extremis,2016-04-17,0,0,7.0,74,4.218,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[263548]
259762,The Eyes of Thailand,2012-04-28,0,0,7.167,3,0.946,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
62668,The Fab Five,2011-03-13,0,0,8.0,19,3.136,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[933, 6075, 6496, 159290, 249992, 285866]"
53459,F,2010-09-07,1300000,0,6.023,175,6.04,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 10349, 12339, 14546]"
70577,Faces in the Crowd,2011-10-25,15000000,0,6.09,462,13.759,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[703, 9826, 10714, 189449]"
136911,The Factory,2012-10-20,25000000,0,5.6,275,12.73,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1930, 9672, 10085, 10714, 15167, 206673]"
456511,Fags in the Fast Lane,2017-04-01,0,0,3.875,4,0.6,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[258533]
401905,Fahrenheit 451,2018-05-12,0,0,5.419,805,14.754,"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 4565, 5737, 9714, 18082, 244256]"
495045,Fail State,2018-10-19,0,0,7.0,1,0.892,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[3616]
146712,A Fairly Odd Christmas,2013-11-12,0,0,5.201,72,10.959,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0]","[65, 207317, 209220]"
391626,The Offering,2016-05-06,0,261895,5.3,119,11.295,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
79825,Falling Overnight,2011-11-11,50000,0,5.8,12,2.097,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[176416]
511449,Family Blood,2018-03-16,0,0,4.604,154,11.847,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3133, 6782, 14964, 18035, 209097]"
375963,The Fall of the Krays,2016-01-01,0,0,5.0,19,5.226,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[212, 542, 304756]"
99079,A Family Thanksgiving,2010-11-06,0,0,6.3,19,3.1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]","[1022, 18035, 175629]"
291753,Fancypants,2011-04-15,0,0,3.0,1,1.529,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[]
172631,Family Weekend,2013-03-28,0,0,6.401,197,12.993,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
333678,Fan Girl,2015-12-31,0,0,5.443,44,4.417,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]",[]
545308,Far from the Apple Tree,2019-05-04,0,0,4.8,2,1.4,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",[]
86412,The Fantastic Flying Books of Mr Morris Lessmore,2012-02-10,0,0,7.398,113,6.28,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",[263548]
124069,Far Out Isn't Far Enough: The Tomi Ungerer Story,2012-10-15,0,0,7.1,8,1.684,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
347852,Farhope Tower,2015-08-30,0,0,4.8,6,1.4,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
475214,Farming,2018-09-08,0,0,6.3,55,7.958,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
436305,The Farthest,2018-03-15,0,0,7.677,48,5.329,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[306, 1432, 4165, 9882, 162429, 191132, 191141, 193788, 257878]"
82914,Fastest,2011-09-20,1000000,0,6.9,54,12.538,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 6951, 9571, 210098, 257783]"
97683,Fat Kid Rules The World,2012-10-05,0,0,6.8,33,4.529,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
290772,Fatal Instinct,2014-06-03,0,0,6.1,9,7.879,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
464775,Fathers & Sons,2010-10-01,0,0,3.5,2,3.259,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
35221,Father of Invention,2010-02-14,0,0,5.379,145,9.274,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1436, 156121, 160901, 215507, 240303]"
222935,The Fault in Our Stars,2014-05-16,14000000,307166834,7.596,10775,49.371,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 825, 587, 10163, 160404, 165086, 193400, 210429, 246466]"
99223,FDR: American Badass!,2012-09-24,0,0,5.0,56,4.228,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
392058,"Fear, Inc.",2016-04-15,0,0,5.658,177,7.493,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
250657,Fed Up,2014-05-09,0,0,7.3,227,6.279,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7151, 9974, 15178, 160400, 163206, 172426, 187056]"
512333,The Feeling of Being Watched,2018-04-21,0,0,6.4,7,0.635,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1812, 18420, 187056]"
689676,Feeling Through,2019-12-03,0,0,7.3,32,2.788,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6054, 1643, 2981, 162735, 164092]"
406668,The Female Brain,2017-06-17,0,0,5.7,75,10.896,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
175245,Ferocious,2013-03-07,0,0,5.3,9,1.015,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
179111,A Field in England,2013-07-05,300000,600000,6.193,236,11.732,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]","[6054, 4630, 3298, 3307, 6410, 5083, 10706, 9696, 11483, 10419, 41410, 157908, 161395, 162846, 182649, 188591, 207941, 209568]"
502385,The Festival,2018-08-14,0,0,5.952,147,11.623,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[6579, 165092, 209100]"
